ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERDATE,PRODUCTLINE,CITY,COUNTRY,DEALSIZE,TOTAL_SALES
10368,40,100.0,2005-01-19,Classic Cars,San Rafael,USA,Medium,4000.0
10380,36,37.5,2005-02-16,Classic Cars,Madrid,Spain,Small,1350.0
10407,76,94.5,2005-04-22,Classic Cars,San Jose,USA,Large,7182.0
10420,39,100.0,2005-05-29,Classic Cars,Chatswood,Australia,Medium,3900.0
10104,44,39.6,2003-01-31,Classic Cars,Madrid,Spain,Small,1742.4
10114,24,30.06,2003-04-01,Classic Cars,Paris,France,Small,721.4399999999999
10127,39,38.19,2003-06-03,Classic Cars,NYC,USA,Small,1489.4099999999999
10141,21,42.43,2003-08-01,Classic Cars,Espoo,Finland,Small,891.03
10151,30,40.31,2003-09-21,Classic Cars,Oulu,Finland,Small,1209.3000000000002
10165,27,31.82,2003-10-22,Classic Cars,Singapore,Singapore,Small,859.14
10175,37,31.12,2003-11-06,Classic Cars,London,UK,Small,1151.44
10184,42,31.82,2003-11-14,Classic Cars,Sevilla,Spain,Small,1336.44
10195,32,28.29,2003-11-25,Classic Cars,White Plains,USA,Small,905.28
10207,42,29.7,2003-12-09,Classic Cars,Boston,USA,Small,1247.3999999999999
10219,21,40.31,2004-02-10,Classic Cars,Brisbane,USA,Small,846.51
10229,33,32.88,2004-03-11,Classic Cars,San Rafael,USA,Small,1085.0400000000002
10246,49,36.07,2004-05-05,Classic Cars,Madrid,Spain,Small,1767.43
10259,31,33.24,2004-06-15,Classic Cars,Singapore,Singapore,Small,1030.44
10271,38,41.72,2004-07-20,Classic Cars,San Rafael,USA,Small,1585.36
10281,20,40.66,2004-08-19,Classic Cars,Allentown,USA,Small,813.1999999999999
10292,39,30.06,2004-09-08,Classic Cars,NYC,USA,Small,1172.34
10305,48,31.47,2004-10-13,Classic Cars,Cambridge,USA,Small,1510.56
10314,39,37.13,2004-10-22,Classic Cars,Aaarhus,Denmark,Small,1448.0700000000002
10324,30,100.0,2004-11-05,Classic Cars,NYC,USA,Medium,3000.0
10335,33,37.13,2004-11-19,Classic Cars,San Rafael,USA,Small,1225.2900000000002
10349,36,37.13,2004-12-01,Classic Cars,NYC,USA,Small,1336.68
10358,36,82.94,2004-12-10,Classic Cars,Madrid,Spain,Small,2985.84
10371,45,100.0,2005-01-23,Classic Cars,San Rafael,USA,Medium,4500.0
10383,40,100.0,2005-02-22,Classic Cars,Madrid,Spain,Medium,4000.0
10394,46,38.9,2005-03-15,Classic Cars,Madrid,Spain,Small,1789.3999999999999
10412,30,36.07,2005-05-03,Classic Cars,Madrid,Spain,Small,1082.1
10425,31,33.24,2005-05-31,Classic Cars,Nantes,France,Small,1030.44
10106,49,74.68,2003-02-17,Planes,Bergamo,Italy,Medium,3659.32
10119,41,59.6,2003-04-28,Planes,Salzburg,Austria,Small,2443.6
10131,35,67.14,2003-06-16,Planes,Glendale,USA,Small,2349.9
10143,27,60.97,2003-08-10,Planes,New Bedford,USA,Small,1646.19
10155,23,72.62,2003-10-06,Planes,Helsinki,Finland,Small,1670.2600000000002
10167,21,69.88,2003-10-23,Planes,Boras,Sweden,Small,1467.48
10178,34,80.84,2003-11-08,Planes,Toulouse,France,Small,2748.56
10186,22,69.2,2003-11-14,Planes,London,UK,Small,1522.4
10198,48,67.82,2003-11-27,Planes,Makati City,Philippines,Medium,3255.3599999999997
10209,43,82.21,2004-01-09,Planes,Los Angeles,USA,Medium,3535.0299999999997
10222,32,81.53,2004-02-19,Planes,San Diego,USA,Small,2608.96
10249,20,67.82,2004-05-08,Planes,Cambridge,USA,Small,1356.3999999999999
10262,24,67.14,2004-06-24,Planes,Madrid,Spain,Small,1611.3600000000001
10274,40,65.08,2004-07-21,Planes,Brickhaven,USA,Small,2603.2
10284,30,73.99,2004-08-21,Planes,Oslo,Norway,Small,2219.7
10296,21,71.25,2004-09-15,Planes,Munich,Germany,Small,1496.25
10307,25,75.36,2004-10-14,Planes,Philadelphia,USA,Small,1884.0
10316,34,63.71,2004-11-01,Planes,Cowes,UK,Small,2166.14
10328,48,58.92,2004-11-12,Planes,Bergamo,Italy,Small,2828.16
10339,55,100.0,2004-11-23,Planes,Minato-ku,Japan,Medium,5500.0
10351,25,74.68,2004-12-03,Planes,London,UK,Small,1867.0000000000002
10373,38,70.44,2005-01-31,Planes,Oulu,Finland,Small,2676.72
10386,39,55.96,2005-03-01,Planes,Madrid,Spain,Small,2182.44
10398,28,57.55,2005-03-30,Planes,Reims,France,Small,1611.3999999999999
10400,24,61.66,2005-04-01,Planes,San Jose,USA,Small,1479.84
10415,21,67.82,2005-05-09,Planes,Glen Waverly,Australia,Small,1424.2199999999998
10110,46,100.0,2003-03-18,Classic Cars,Manchester,UK,Medium,4600.0
10124,25,93.95,2003-05-21,Classic Cars,Las Vegas,USA,Small,2348.75
10148,34,100.0,2003-09-11,Classic Cars,North Sydney,Australia,Medium,3400.0
10161,25,100.0,2003-10-17,Classic Cars,Aaarhus,Denmark,Small,2500.0
10173,23,100.0,2003-11-05,Classic Cars,Bergamo,Italy,Small,2300.0
10182,20,100.0,2003-11-12,Classic Cars,San Rafael,USA,Small,2000.0
10192,23,100.0,2003-11-20,Classic Cars,Nashua,USA,Medium,2300.0
10204,42,100.0,2003-12-02,Classic Cars,NYC,USA,Medium,4200.0
10213,27,100.0,2004-01-22,Classic Cars,London,UK,Small,2700.0
10227,33,100.0,2004-03-02,Classic Cars,Lyon,France,Medium,3300.0
10241,28,98.65,2004-04-13,Classic Cars,Strasbourg,France,Small,2762.2000000000003
10267,43,100.0,2004-07-07,Classic Cars,NYC,USA,Medium,4300.0
10279,48,100.0,2004-08-09,Classic Cars,Madrid,Spain,Medium,4800.0
10288,48,100.0,2004-09-01,Classic Cars,Singapore,Singapore,Medium,4800.0
10302,45,100.0,2003-10-06,Classic Cars,Liverpool,UK,Medium,4500.0
10311,43,100.0,2004-10-16,Classic Cars,Madrid,Spain,Medium,4300.0
10332,44,42.26,2004-11-17,Classic Cars,Manchester,UK,Small,1859.4399999999998
10346,24,87.24,2004-11-29,Classic Cars,Las Vegas,USA,Small,2093.7599999999998
10368,31,100.0,2005-01-19,Classic Cars,San Rafael,USA,Medium,3100.0
10380,44,36.29,2005-02-16,Classic Cars,Madrid,Spain,Small,1596.76
10407,59,98.65,2005-04-22,Classic Cars,San Jose,USA,Medium,5820.35
10420,55,96.3,2005-05-29,Classic Cars,Chatswood,Australia,Medium,5296.5
10109,29,32.1,2003-03-10,Classic Cars,Philadelphia,USA,Small,930.9000000000001
10122,39,30.96,2003-05-08,Classic Cars,Marseille,France,Small,1207.44
10135,20,35.87,2003-07-02,Classic Cars,San Rafael,USA,Small,717.4
10147,25,42.67,2003-09-05,Classic Cars,Brickhaven,USA,Small,1066.75
10160,42,37.0,2003-10-11,Classic Cars,Los Angeles,USA,Small,1554.0
10171,36,35.49,2003-11-05,Classic Cars,Montreal,Canada,Small,1277.64
10181,37,42.67,2003-11-12,Classic Cars,Bergen,Norway,Small,1578.79
10192,30,30.59,2003-11-20,Classic Cars,Nashua,USA,Small,917.7
10203,21,37.0,2003-12-02,Classic Cars,Madrid,Spain,Small,777.0
10212,34,43.42,2004-01-16,Classic Cars,Madrid,Spain,Small,1476.28
10225,42,36.63,2004-02-22,Classic Cars,Gensve,Switzerland,Small,1538.46
10239,20,44.56,2004-04-12,Classic Cars,Oulu,Finland,Small,891.2
10253,40,42.67,2004-06-01,Classic Cars,Liverpool,UK,Small,1706.8000000000002
10266,34,40.4,2004-07-06,Classic Cars,Reggio Emilia,Italy,Small,1373.6
10278,31,38.89,2004-08-06,Classic Cars,Las Vegas,USA,Small,1205.59
10287,36,39.65,2004-08-30,Classic Cars,Gensve,Switzerland,Small,1427.3999999999999
10301,48,34.36,2003-10-05,Classic Cars,Oslo,Norway,Small,1649.28
10310,33,41.91,2004-10-16,Classic Cars,Koln,Germany,Small,1383.03
10321,37,33.23,2004-11-04,Classic Cars,New Bedford,USA,Small,1229.51
10331,27,42.24,2004-11-17,Classic Cars,Philadelphia,USA,Small,1140.48
10342,39,40.4,2004-11-24,Classic Cars,Melbourne,Australia,Small,1575.6
10355,36,38.52,2004-12-07,Classic Cars,Madrid,Spain,Small,1386.72
10367,36,100.0,2005-01-12,Classic Cars,Pasadena,USA,Medium,3600.0
10378,41,100.0,2005-02-10,Classic Cars,Madrid,Spain,Medium,4100.0
10390,37,100.0,2005-03-04,Classic Cars,San Rafael,USA,Medium,3700.0
10405,47,44.56,2005-04-14,Classic Cars,Strasbourg,France,Small,2094.32
10419,15,42.67,2005-05-17,Classic Cars,Salzburg,Austria,Small,640.0500000000001
10105,44,72.58,2003-02-11,Vintage Cars,Kobenhavn,Denmark,Medium,3193.52
10119,35,87.62,2003-04-28,Vintage Cars,Salzburg,Austria,Medium,3066.7000000000003
10129,41,94.71,2003-06-12,Vintage Cars,London,UK,Medium,3883.1099999999997
10142,49,98.25,2003-08-08,Vintage Cars,San Rafael,USA,Medium,4814.25
10154,31,91.17,2003-10-02,Vintage Cars,Glendale,USA,Small,2826.27
10167,20,79.66,2003-10-23,Vintage Cars,Boras,Sweden,Small,1593.1999999999998
10177,45,72.58,2003-11-07,Vintage Cars,Madrid,Spain,Medium,3266.1
10185,33,74.35,2003-11-14,Vintage Cars,New Bedford,USA,Small,2453.5499999999997
10197,47,83.2,2003-11-26,Vintage Cars,Barcelona,Spain,Medium,3910.4
10208,20,89.4,2004-01-02,Vintage Cars,Lyon,France,Small,1788.0
10222,47,70.81,2004-02-19,Vintage Cars,San Diego,USA,Medium,3328.07
10233,40,94.71,2004-03-29,Vintage Cars,Newark,USA,Medium,3788.3999999999996
10248,30,100.0,2004-05-07,Vintage Cars,NYC,USA,Medium,3000.0
10261,22,91.17,2004-06-17,Vintage Cars,Montreal,Canada,Small,2005.74
10273,27,100.0,2004-07-21,Vintage Cars,Bruxelles,Belgium,Small,2700.0
10283,34,92.94,2004-08-20,Vintage Cars,Tsawassen,Canada,Medium,3159.96
10295,46,84.97,2004-09-10,Vintage Cars,Boston,USA,Medium,3908.62
10306,31,84.08,2004-10-14,Vintage Cars,Manchester,UK,Small,2606.48
10315,24,86.74,2004-10-29,Vintage Cars,Nantes,France,Small,2081.7599999999998
10326,41,85.85,2004-11-09,Vintage Cars,Lule,Sweden,Medium,3519.85
10339,55,100.0,2004-11-23,Vintage Cars,Minato-ku,Japan,Large,5500.0
10350,30,100.0,2004-12-02,Vintage Cars,Madrid,Spain,Medium,3000.0
10373,33,57.32,2005-01-31,Vintage Cars,Oulu,Finland,Small,1891.56
10384,43,97.87,2005-02-23,Vintage Cars,San Francisco,USA,Medium,4208.41
10396,27,83.2,2005-03-23,Vintage Cars,San Rafael,USA,Small,2246.4
10414,60,100.0,2005-05-06,Vintage Cars,Boston,USA,Medium,6000.0
10110,27,73.62,2003-03-18,Classic Cars,Manchester,UK,Small,1987.7400000000002
10124,49,83.04,2003-05-21,Classic Cars,Las Vegas,USA,Medium,4068.9600000000005
10148,31,73.62,2003-09-11,Classic Cars,North Sydney,Australia,Small,2282.2200000000003
10161,20,77.05,2003-10-17,Classic Cars,Aaarhus,Denmark,Small,1541.0
10172,24,81.33,2003-11-05,Classic Cars,Bridgewater,USA,Small,1951.92
10182,33,94.17,2003-11-12,Classic Cars,San Rafael,USA,Medium,3107.61
10192,32,72.77,2003-11-20,Classic Cars,Nashua,USA,Small,2328.64
10204,40,79.62,2003-12-02,Classic Cars,NYC,USA,Medium,3184.8
10212,27,79.62,2004-01-16,Classic Cars,Madrid,Spain,Small,2149.7400000000002
10227,40,79.62,2004-03-02,Classic Cars,Lyon,France,Medium,3184.8
10241,26,81.33,2004-04-13,Classic Cars,Strasbourg,France,Small,2114.58
10267,44,96.74,2004-07-07,Classic Cars,NYC,USA,Medium,4256.5599999999995
10279,33,71.06,2004-08-09,Classic Cars,Madrid,Spain,Small,2344.98
10288,34,68.49,2004-09-01,Classic Cars,Singapore,Singapore,Small,2328.66
10302,48,74.48,2003-10-06,Classic Cars,Liverpool,UK,Medium,3575.04
10311,25,83.04,2004-10-16,Classic Cars,Madrid,Spain,Small,2076.0
10321,39,84.75,2004-11-04,Classic Cars,New Bedford,USA,Medium,3305.25
10332,45,34.19,2004-11-17,Classic Cars,Manchester,UK,Small,1538.55
10346,24,100.0,2004-11-29,Classic Cars,Las Vegas,USA,Medium,2400.0
10368,46,79.62,2005-01-19,Classic Cars,San Rafael,USA,Medium,3662.5200000000004
10380,44,79.06,2005-02-16,Classic Cars,Madrid,Spain,Medium,3478.6400000000003
10407,13,81.33,2005-04-22,Classic Cars,San Jose,USA,Small,1057.29
10420,35,96.74,2005-05-29,Classic Cars,Chatswood,Australia,Medium,3385.8999999999996
10108,30,63.07,2003-03-03,Classic Cars,Makati City,Philippines,Small,1892.1
10122,34,50.21,2003-05-08,Classic Cars,Marseille,France,Small,1707.14
10135,27,66.13,2003-07-02,Classic Cars,San Rafael,USA,Small,1785.5099999999998
10147,30,68.58,2003-09-05,Classic Cars,Brickhaven,USA,Small,2057.4
10159,50,69.8,2003-10-10,Classic Cars,San Francisco,USA,Medium,3490.0
10169,34,50.21,2003-11-04,Classic Cars,North Sydney,Australia,Small,1707.14
10181,23,65.52,2003-11-12,Classic Cars,Bergen,Norway,Small,1506.9599999999998
10191,48,60.01,2003-11-20,Classic Cars,Koln,Germany,Small,2880.48
10203,34,64.9,2003-12-02,Classic Cars,Madrid,Spain,Small,2206.6000000000004
10211,48,48.98,2004-01-15,Classic Cars,Paris,France,Small,2351.04
10225,24,50.21,2004-02-22,Classic Cars,Gensve,Switzerland,Small,1205.04
10238,47,62.45,2004-04-09,Classic Cars,Kobenhavn,Denmark,Small,2935.15
10253,24,52.66,2004-06-01,Classic Cars,Liverpool,UK,Small,1263.84
10266,47,62.45,2004-07-06,Classic Cars,Reggio Emilia,Italy,Small,2935.15
10276,20,61.23,2004-08-02,Classic Cars,Brickhaven,USA,Small,1224.6
10287,20,67.97,2004-08-30,Classic Cars,Gensve,Switzerland,Small,1359.4
10300,31,58.78,2003-10-04,Classic Cars,Frankfurt,Germany,Small,1822.18
10310,38,56.94,2004-10-16,Classic Cars,Koln,Germany,Small,2163.72
10320,26,61.23,2004-11-03,Classic Cars,Lule,Sweden,Small,1591.98
10331,25,100.0,2004-11-17,Classic Cars,Philadelphia,USA,Medium,2500.0
10342,48,62.45,2004-11-24,Classic Cars,Melbourne,Australia,Small,2997.6000000000004
10355,44,62.45,2004-12-07,Classic Cars,Madrid,Spain,Small,2747.8
10363,21,100.0,2005-01-06,Classic Cars,Espoo,Finland,Small,2100.0
10378,46,41.54,2005-02-10,Classic Cars,Madrid,Spain,Small,1910.84
10390,46,52.84,2005-03-04,Classic Cars,San Rafael,USA,Small,2430.6400000000003
10419,55,52.66,2005-05-17,Classic Cars,Salzburg,Austria,Small,2896.2999999999997
10106,31,52.6,2003-02-17,Vintage Cars,Bergamo,Italy,Small,1630.6000000000001
10119,20,72.98,2003-04-28,Vintage Cars,Salzburg,Austria,Small,1459.6000000000001
10131,29,59.18,2003-06-16,Vintage Cars,Glendale,USA,Small,1716.22
10143,33,77.59,2003-08-10,Vintage Cars,New Bedford,USA,Small,2560.4700000000003
10155,34,55.89,2003-10-06,Vintage Cars,Helsinki,Finland,Small,1900.26
10167,32,63.12,2003-10-23,Vintage Cars,Boras,Sweden,Small,2019.84
10178,27,73.64,2003-11-08,Vintage Cars,Toulouse,France,Small,1988.28
10186,21,69.04,2003-11-14,Vintage Cars,London,UK,Small,1449.8400000000001
10198,27,71.67,2003-11-27,Vintage Cars,Makati City,Philippines,Small,1935.0900000000001
10209,36,77.59,2004-01-09,Vintage Cars,Los Angeles,USA,Small,2793.2400000000002
10222,43,70.35,2004-02-19,Vintage Cars,San Diego,USA,Medium,3025.0499999999997
10249,25,69.7,2004-05-08,Vintage Cars,Cambridge,USA,Small,1742.5
10262,46,70.35,2004-06-24,Vintage Cars,Madrid,Spain,Medium,3236.1
10274,24,72.33,2004-07-21,Vintage Cars,Brickhaven,USA,Small,1735.92
10284,39,71.67,2004-08-21,Vintage Cars,Oslo,Norway,Small,2795.13
10296,31,53.92,2004-09-15,Vintage Cars,Munich,Germany,Small,1671.52
10307,22,71.67,2004-10-14,Vintage Cars,Philadelphia,USA,Small,1576.74
10316,47,76.93,2004-11-01,Vintage Cars,Cowes,UK,Medium,3615.7100000000005
10328,20,72.98,2004-11-12,Vintage Cars,Bergamo,Italy,Small,1459.6000000000001
10339,29,99.69,2004-11-23,Vintage Cars,Minato-ku,Japan,Small,2891.0099999999998
10351,38,68.38,2004-12-03,Vintage Cars,London,UK,Small,2598.4399999999996
10361,34,100.0,2004-12-17,Vintage Cars,Chatswood,Australia,Medium,3400.0
10373,46,66.0,2005-01-31,Vintage Cars,Oulu,Finland,Medium,3036.0
10386,35,63.76,2005-03-01,Vintage Cars,Madrid,Spain,Small,2231.6
10398,34,71.67,2005-03-30,Vintage Cars,Reims,France,Small,2436.78
10400,38,57.2,2005-04-01,Vintage Cars,San Jose,USA,Small,2173.6
10415,18,69.7,2005-05-09,Vintage Cars,Glen Waverly,Australia,Small,1254.6000000000001
10110,37,100.0,2003-03-18,Classic Cars,Manchester,UK,Medium,3700.0
10124,43,100.0,2003-05-21,Classic Cars,Las Vegas,USA,Medium,4300.0
10148,27,100.0,2003-09-11,Classic Cars,North Sydney,Australia,Medium,2700.0
10161,30,100.0,2003-10-17,Classic Cars,Aaarhus,Denmark,Medium,3000.0
10172,22,98.51,2003-11-05,Classic Cars,Bridgewater,USA,Small,2167.2200000000003
10182,49,100.0,2003-11-12,Classic Cars,San Rafael,USA,Medium,4900.0
10192,46,100.0,2003-11-20,Classic Cars,Nashua,USA,Medium,4600.0
10204,48,91.02,2003-12-02,Classic Cars,NYC,USA,Medium,4368.96
10212,46,87.81,2004-01-16,Classic Cars,Madrid,Spain,Medium,4039.26
10226,48,92.09,2004-02-26,Classic Cars,San Diego,USA,Medium,4420.32
10241,27,86.73,2004-04-13,Classic Cars,Strasbourg,France,Small,2341.71
10267,43,100.0,2004-07-07,Classic Cars,NYC,USA,Medium,4300.0
10279,48,100.0,2004-08-09,Classic Cars,Madrid,Spain,Medium,4800.0
10288,41,100.0,2004-09-01,Classic Cars,Singapore,Singapore,Medium,4100.0
10301,22,96.37,2003-10-05,Classic Cars,Oslo,Norway,Small,2120.1400000000003
10311,46,92.09,2004-10-16,Classic Cars,Madrid,Spain,Medium,4236.14
10321,21,89.95,2004-11-04,Classic Cars,New Bedford,USA,Small,1888.95
10332,31,37.18,2004-11-17,Classic Cars,Manchester,UK,Small,1152.58
10346,26,95.88,2004-11-29,Classic Cars,Las Vegas,USA,Small,2492.88
10368,20,99.58,2005-01-19,Classic Cars,San Rafael,USA,Small,1991.6
10380,34,100.0,2005-02-16,Classic Cars,Madrid,Spain,Medium,3400.0
10407,43,86.73,2005-04-22,Classic Cars,San Jose,USA,Medium,3729.3900000000003
10420,26,100.0,2005-05-29,Classic Cars,Chatswood,Australia,Small,2600.0
10105,50,79.67,2003-02-11,Vintage Cars,Kobenhavn,Denmark,Medium,3983.5
10119,35,90.57,2003-04-28,Vintage Cars,Salzburg,Austria,Medium,3169.95
10129,50,77.99,2003-06-12,Vintage Cars,London,UK,Medium,3899.4999999999995
10143,23,80.51,2003-08-10,Vintage Cars,New Bedford,USA,Small,1851.73
10155,37,67.93,2003-10-06,Vintage Cars,Helsinki,Finland,Small,2513.4100000000003
10167,29,83.86,2003-10-23,Vintage Cars,Boras,Sweden,Small,2431.94
10178,21,72.12,2003-11-08,Vintage Cars,Toulouse,France,Small,1514.52
10186,36,85.54,2003-11-14,Vintage Cars,London,UK,Medium,3079.44
10197,22,86.38,2003-11-26,Vintage Cars,Barcelona,Spain,Small,1900.36
10209,22,89.73,2004-01-09,Vintage Cars,Los Angeles,USA,Small,1974.0600000000002
10222,46,80.51,2004-02-19,Vintage Cars,San Diego,USA,Medium,3703.46
10248,23,76.31,2004-05-07,Vintage Cars,NYC,USA,Small,1755.13
10262,49,87.21,2004-06-24,Vintage Cars,Madrid,Spain,Medium,4273.29
10273,48,83.02,2004-07-21,Vintage Cars,Bruxelles,Belgium,Medium,3984.96
10283,33,72.96,2004-08-20,Vintage Cars,Tsawassen,Canada,Small,2407.68
10296,22,77.15,2004-09-15,Vintage Cars,Munich,Germany,Small,1697.3000000000002
10307,22,91.41,2004-10-14,Vintage Cars,Philadelphia,USA,Small,2011.02
10316,25,92.25,2004-11-01,Vintage Cars,Cowes,UK,Small,2306.25
10326,20,92.25,2004-11-09,Vintage Cars,Lule,Sweden,Small,1845.0
10339,42,59.36,2004-11-23,Vintage Cars,Minato-ku,Japan,Small,2493.12
10350,25,60.34,2004-12-02,Vintage Cars,Madrid,Spain,Small,1508.5
10373,23,100.0,2005-01-31,Vintage Cars,Oulu,Finland,Small,2300.0
10385,37,85.54,2005-02-28,Vintage Cars,San Rafael,USA,Medium,3164.98
10396,37,90.57,2005-03-23,Vintage Cars,San Rafael,USA,Medium,3351.0899999999997
10400,42,72.96,2005-04-01,Vintage Cars,San Jose,USA,Medium,3064.3199999999997
10414,51,76.31,2005-05-06,Vintage Cars,Boston,USA,Medium,3891.81
10108,40,100.0,2003-03-03,Classic Cars,Makati City,Philippines,Medium,4000.0
10122,43,100.0,2003-05-08,Classic Cars,Marseille,France,Medium,4300.0
10135,47,100.0,2003-07-02,Classic Cars,San Rafael,USA,Medium,4700.0
10147,23,100.0,2003-09-05,Classic Cars,Brickhaven,USA,Small,2300.0
10160,35,100.0,2003-10-11,Classic Cars,Los Angeles,USA,Medium,3500.0
10170,34,100.0,2003-11-04,Classic Cars,Graz,Austria,Medium,3400.0
10181,25,100.0,2003-11-12,Classic Cars,Bergen,Norway,Medium,2500.0
10192,45,100.0,2003-11-20,Classic Cars,Nashua,USA,Medium,4500.0
10203,47,100.0,2003-12-02,Classic Cars,Madrid,Spain,Medium,4700.0
10212,49,100.0,2004-01-16,Classic Cars,Madrid,Spain,Medium,4900.0
10225,40,100.0,2004-02-22,Classic Cars,Gensve,Switzerland,Medium,4000.0
10239,29,100.0,2004-04-12,Classic Cars,Oulu,Finland,Medium,2900.0
10253,39,100.0,2004-06-01,Classic Cars,Liverpool,UK,Medium,3900.0
10266,24,100.0,2004-07-06,Classic Cars,Reggio Emilia,Italy,Small,2400.0
10278,25,100.0,2004-08-06,Classic Cars,Las Vegas,USA,Medium,2500.0
10287,36,100.0,2004-08-30,Classic Cars,Gensve,Switzerland,Medium,3600.0
10301,50,100.0,2003-10-05,Classic Cars,Oslo,Norway,Large,5000.0
10310,45,100.0,2004-10-16,Classic Cars,Koln,Germany,Medium,4500.0
10321,26,100.0,2004-11-04,Classic Cars,New Bedford,USA,Medium,2600.0
10331,21,100.0,2004-11-17,Classic Cars,Philadelphia,USA,Medium,2100.0
10342,42,100.0,2004-11-24,Classic Cars,Melbourne,Australia,Medium,4200.0
10355,32,100.0,2004-12-07,Classic Cars,Madrid,Spain,Medium,3200.0
10363,31,94.58,2005-01-06,Classic Cars,Espoo,Finland,Small,2931.98
10378,33,53.27,2005-02-10,Classic Cars,Madrid,Spain,Small,1757.91
10390,45,100.0,2005-03-04,Classic Cars,San Rafael,USA,Medium,4500.0
10405,76,100.0,2005-04-14,Classic Cars,Strasbourg,France,Large,7600.0
10419,70,100.0,2005-05-17,Classic Cars,Salzburg,Austria,Large,7000.0
10106,50,64.83,2003-02-17,Planes,Bergamo,Italy,Medium,3241.5
10119,28,70.29,2003-04-28,Planes,Salzburg,Austria,Small,1968.1200000000001
10131,50,81.89,2003-06-16,Planes,Glendale,USA,Medium,4094.5
10143,28,66.19,2003-08-10,Planes,New Bedford,USA,Small,1853.32
10155,44,77.11,2003-10-06,Planes,Helsinki,Finland,Medium,3392.84
10168,27,73.02,2003-10-28,Planes,Burlingame,USA,Small,1971.54
10178,30,72.33,2003-11-08,Planes,Toulouse,France,Small,2169.9
10198,43,66.19,2003-11-27,Planes,Makati City,Philippines,Small,2846.17
10210,29,69.6,2004-01-12,Planes,Osaka,Japan,Small,2018.3999999999999
10222,48,56.64,2004-02-19,Planes,San Diego,USA,Small,2718.7200000000003
10235,33,60.05,2004-04-02,Planes,Tsawassen,Canada,Small,1981.6499999999999
10250,40,75.06,2004-05-11,Planes,San Jose,USA,Medium,3002.4
10262,48,61.42,2004-06-24,Planes,Madrid,Spain,Small,2948.16
10275,41,81.89,2004-07-23,Planes,Nantes,France,Medium,3357.4900000000002
10284,21,55.96,2004-08-21,Planes,Oslo,Norway,Small,1175.16
10296,32,71.65,2004-09-15,Planes,Munich,Germany,Small,2292.8
10308,43,76.43,2004-10-15,Planes,White Plains,USA,Medium,3286.4900000000002
10316,30,77.79,2004-11-01,Planes,Cowes,UK,Small,2333.7000000000003
10328,35,76.43,2004-11-12,Planes,Bergamo,Italy,Small,2675.05
10339,45,96.92,2004-11-23,Planes,Minato-ku,Japan,Medium,4361.4
10351,34,59.37,2004-12-03,Planes,London,UK,Small,2018.58
10361,26,100.0,2004-12-17,Planes,Chatswood,Australia,Medium,2600.0
10373,39,73.0,2005-01-31,Planes,Oulu,Finland,Small,2847.0
10386,41,73.32,2005-03-01,Planes,Madrid,Spain,Medium,3006.12
10398,41,68.24,2005-03-30,Planes,Reims,France,Small,2797.8399999999997
10401,64,60.05,2005-04-03,Planes,Newark,USA,Medium,3843.2
10416,18,75.06,2005-05-10,Planes,Reggio Emilia,Italy,Small,1351.08
10100,49,34.47,2003-01-06,Vintage Cars,Nashua,USA,Small,1689.03
10110,48,34.47,2003-03-18,Vintage Cars,Manchester,UK,Small,1654.56
